Compound Id	BCUT [BCUTw-1h]
48085	15.999
49179	15.999
10542	12.111
104816	78.921
75995	16.002
15520	18.999
1043	16.001
65272	15.998
11906	12.111
4067	16.001
75662	16.004
29400	16.005
4444362	16.010
6045	16.007
