Compound Id	ALOGP [AMR]
65	13.796
13846663	21.691
21106091	26.540
65785	25.273
11596	18.829
10243171	18.368
62517	14.174
86435	23.950
70652	26.861
70988	23.378
10464	20.801
13839012	2.565
4333	16.954
21106169	13.711
13839110	13.569
13839082	8.067
21105871	8.067
9874	16.573
11332993	18.368
28973	20.618
27296	17.706
11651	14.174
8665	9.880
61707	22.528
3584	37.874
4744	43.967
466305	28.339
10246	19.071
21109330	32.665
10948	22.050
13835224	19.138
13835235	14.554
81815	3.89
2206	43.147
86394	38.299
54833	53.235
7155	14.999
230	36.459
11576	18.224
2606	29.246
2079	56.382
42330	46.472
8657	9.880
10903	2.565
6907	22.379
11193	31.195
20545	65.427
6649	28.462
8012	25.384
6333	17.291
971	2.565
9454	12.641
577	14.165
10181339	16.634
44152	47.698
137720	23.889
13846749	18.847
8900	0.0
6177	26.346
7469	29.114
7064	29.836
10001	26.036
6341	22.306
259	20.579
1005	17.667
9326	3.437
967	30.643
11589	17.570
5596	6.787
13249	52.606
3951	21.649
8552	26.402
7701	23.490
7888	40.96
12013	46.783
2863	38.048
7803	29.314
171	12.644
7866	35.137
3756	43.872
10033	58.430
370	32.225
12071	64.253
10035	67.164
13884973	32.646
13029	19.411
6706	18.383
4962	9.841
4575	54.594
11591	13.513
9218	13.738
11107	26.377
3277	17.446
8183	11.109
79969	23.807
9350	3.437
10980	15.818
11588	21.166
9574	8.092
6674	15.818
10972	15.818
11563	21.166
693	8.794
10411	18.482
11625	21.465
331	9.784
7018	23.567
768	14.042
6586	7.219
64699	35.475
191058	17.990
5593	3.3
6739	2.565
10986	17.990
392	6.787
28947	16.756
21106018	13.682
13835630	38.865
13875219	8.180
13842573	11.164
6950	0.0
14299946	50.040
13030	19.411
9360	3.437
8071	12.835
10432	16.511
11294	8.180
4963	10.006
13875432	8.180
434	12.835
5139	22.679
19766	25.027
9547	8.092
13835293	28.178
13875441	11.164
11769	16.511
65272	131.812
191	29.360
10181338	14.535
7151	23.653
5541	101.295
592	19.005
13839441	23.288
13835209	20.377
13839416	26.2
63908	9.261
221226	13.555
26325085	53.164
61765	12.473
7001	19.411
6675	21.166
21105795	8.859
17339596	58.149
11080	6.787
4380	59.713
16359	16.725
63054	6.055
72056	43.670
34095	37.846
18685	34.935
62628	32.023
11875	29.112
48085	105.646
5026	15.364
1906	15.430
278	8.572
10606755	18.028
13839553	17.465
18177	20.085
5882	11.109
763	5.129
1015	3.3
12499	6.927
5915	9.943
7189	13.335
10664	6.455
7044	16.725
12478	8.763
68568	11.664
89258	20.501
10205670	12.654
26325087	54.428
26325088	54.428
6035	18.359
6013	61.032
937	0.0
13835604	27.278
21106172	19.411
7042	13.674
10628694	5.463
10616	11.109
955	6.455
1143	9.943
61191	8.999
12821	8.763
7098	8.999
9564	10.631
84971	32.441
388391	32.441
1710	17.187
6079	12.835
5554	52.596
13837760	5.129
132	9.784
2005981	17.934
10771217	22.620
18	12.349
1151	8.429
185	7.522
11083	13.796
8182	14.439
6988	13.796
6492	5.129
913	7.219
78467	14.555
9965	19.199
1577	4.222
440	38.404
120548	16.236
3513	35.433
744	14.964
7745	23.981
1078	23.537
11366	19.411
844	18.988
6371	18.754
10772050	28.158
7208	14.439
61739	5.129
11489	5.899
63863	30.531
5142	15.364
13835932	26.479
10975	10.345
1446	12.349
5553	55.647
6066	22.930
3350	12.349
40130	51.277
4878	5.129
8282	5.129
376	32.272
10025	35.183
5004	41.007
7142	9.784
10870	10.345
20198	49.125
1253	13.107
71	12.349
65234	29.922
6665	12.889
29400	85.288
1043	68.367
4067	71.848
62265	18.329
7150	19.682
55075	39.526
4444100	24.230
789	27.915
541032	30.927
96749	37.346
7984	31.728
3102535	2.565
64016	22.916
7146	12.349
361	14.913
6045	183.367
10197150	24.607
4599	32.797
472932	14.679
5768	68.774
