Compound Id	ChiCluster [SC-3]
10248	0.953
9911	0.943
16119	0.856
13871718	0.204
25552	0.333
13658	0.943
12060	0.493
11647	0.612
61739	0.827
8282	0.827
6492	0.744
21106571	0.953
21106163	0.943
21106540	0.856
6737	0.538
6789	0.622
61001	2.010
4446445	0.0
71628	0.204
59577	0.402
11875	0.0
12010	0.0
455353	0.0
205483	0.691
7278	0.493
11576	0.971
6897	0.402
6035	0.691
13835344	0.704
10181339	0.612
11589	0.704
30595	0.607
7175	0.691
7157	0.691
8807	0.611
11865	0.0
20124	0.622
17619	N/A
2068	1.042
5236	1.147
4103087	1.398
6736	0.538
6788	0.622
83962	2.152
7044	1.205
16359	1.205
10986	1.0
191058	1.0
13835630	0.204
2937774	0.691
11708	0.577
86394	1.390
10411	0.901
349	0.0
11035	0.289
11104	0.816
10795	0.859
305	1.908
10445	1.969
71193	1.195
67270	1.799
6033	1.799
21159695	0.493
13853758	0.789
18724	1.510
15427	0.204
10996	1.062
6296	1.784
11776	0.866
17868	0.333
13867714	0.333
21105699	0.333
376	0.816
11586	0.902
62472	0.902
11584	0.691
29026	0.0
57726	1.539
7802	0.408
441	0.0
9633	0.0
11465	0.402
10243171	0.901
11332993	0.901
11610	0.493
11422	0.692
194092	0.692
7199	0.704
26516	0.204
27296	0.493
72556	0.204
19709	0.811
391428	1.435
14198	1.409
6402	1.409
14680	0.0
6478	0.611
8262	0.675
8273	0.662
7888	0.408
6735	0.538
6588	0.772
7420	0.204
10343	1.398
19766	1.049
13047	1.049
11294	0.744
75951	0.697
72793	0.577
7076	0.569
10422	0.697
11863	0.0
13846749	0.691
21108577	0.606
7406	0.816
21106008	0.537
65701	0.789
21105897	0.607
11596	0.704
21106900	0.902
9965	0.901
10410	0.612
7419	0.204
8356	0.402
6999	0.943
7088	1.510
7448	0.408
7183	0.789
7155	1.5
11871	0.0
13835351	0.606
6773	0.526
6852	0.537
2157	1.044
6604	0.827
17880	0.0
99681	1.892
67460	0.204
18920	0.408
11841	0.816
8569	0.0
455420	0.0
7533	0.612
7434	0.204
932	0.0
123993	0.402
62230	0.927
9893	0.402
10586285	1.972
6688	1.631
109705	4.531
7151	1.164
9724	1.409
10265270	0.333
10179239	0.333
6586	0.772
13872122	0.204
11862	0.0
440	0.856
7694	0.289
11716	0.289
29005	0.289
8568	0.408
7538	0.289
370	0.408
7073	0.977
26325090	0.0
6898	0.811
556589	0.333
13854242	0.691
7310	0.493
11595	1.0
6593	0.605
2441	1.803
56117	1.207
68676	0.874
6635	1.052
62265	1.383
20939	0.789
6828	0.333
6577	0.469
13104	0.469
21106570	1.049
18177	1.112
15755	0.827
67470	0.827
15756	0.911
15524	0.911
14995	0.744
14994	0.744
15475	0.731
15478	0.805
15476	0.827
15477	0.749
62484	0.691
29025	0.0
7851	0.0
7856	0.0
454638	2.095
1406720	2.260
21105998	0.994
61411	1.049
69177	1.049
10244	1.049
15855	0.971
24535	0.811
14678	0.493
13846663	1.799
69340	0.204
63863	3.121
63968	0.622
70660	2.258
62628	0.0
123860	0.0
4611	0.612
13885245	0.493
6745	0.636
13876103	0.606
7279	0.773
6592	0.605
3756	0.408
13850082	1.743
1266019	1.105
7850	0.0
541032	1.049
58234	1.803
218253	0.538
